PROFESSOR|TITULO|SITUACAO|FUNCAO|INICIO|TERMINO|CARGA HORARIA|CARGA HORARIA PAD|20201
VICTOR SIMOES BARBOSA*|Coeficientes de Fourier-Jacobi|Projeto Final Aprovado|Coordenador|01/04/2019|01/04/2021|10|10
VIVIANE LILIAN SOETHE*|Desenvolvimento de materiais para minimização de processos de bioincrustação em estruturas navais - Parte 2|Projeto Final Aprovado|Coordenador|26/05/2017|20/05/2020|2|2
VIVIANE LILIAN SOETHE*|Filmes finos termoelétricos para aplicações como micro ou nanogeradores|Projeto Final Aprovado|Participante|09/04/2018|09/04/2020|1|1
VIVIANE LILIAN SOETHE*|Obtenção e avaliação das propriedades microscópicas e elétricas de materiais absorvedores de radiação eletromagnética constituídos de filmes finos - Parte 2|Projeto Final Aprovado|Coordenador|01/02/2017|01/12/2020|2|2
WAGNER MAURÍCIO PACHEKOSKI*|Análise térmica e hidrodinâmica de permutadores de calor do tipo casco e placas|Projeto Final Aprovado|Participante|23/03/2017|16/03/2020|3|3
WAGNER MAURÍCIO PACHEKOSKI*|Estudo de compósitos de poli(ácido lático) e resíduos da indústria vinícola.|Projeto Final Aprovado|Coordenador|09/04/2018|09/04/2020|2|2
WAGNER MAURÍCIO PACHEKOSKI*|Estudo de modificadores em matrizes poliméricas.|Projeto Final Aprovado|Coordenador|01/03/2017|01/02/2021|10|10
WYLLIAN BEZERRA DA SILVA|Dinâmica e Comportamento Mecânico de Materiais e Estruturas: Modelagem e Análise de Dados|Projeto Final Aprovado|Participante|18/04/2019|18/04/2023|2|2
WYLLIAN BEZERRA DA SILVA|Propriedades Mecânicas e Processos de Fratura de Materiais Lamelares|Projeto Final Aprovado|Participante|21/04/2017|21/04/2021|4|4
XISTO LUCAS TRAVASSOS JUNIOR*|Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte – Serpens II e Floripa-Sat|Projeto Final Aprovado|Participante|01/09/2016|01/01/2022|2|2
XISTO LUCAS TRAVASSOS JUNIOR*|Estudo do Impacto Ambiental de Veículos Elétricos|Projeto Final Aprovado|Participante|15/05/2017|30/04/2020|2|2
XISTO LUCAS TRAVASSOS JUNIOR*|Modelo de Desenvolvimento de Tecnologia e Modelo de Desenvolvimento de Produtos para Instituições de Pesquisa & Desenvolvimento & Inovação|Projeto Final Aprovado|Participante|20/02/2019|20/02/2021|2|2
YADER ALFONSO GUERRERO PEREZ|Desenvolvimento de Concretos permeáveis para pavimentação urbana|Projeto Final Aprovado|Participante|02/04/2018|02/04/2021|3|3
YESID ERNESTO ASAFF MENDOZA|Desenvolvimento de Métodos e Ferramentas para o Apoio ao Desenvolvimento de Produtos|Projeto Final Aprovado|Participante|01/08/2017|01/08/2021|8|6
YESID ERNESTO ASAFF MENDOZA|Pesquisa de Identificação e Aplicação de Estratégias para Controle de Ruídos Ferroviários - Vale|Projeto Final Aprovado|Coordenador|12/07/2017|12/07/2020|6|6
VANESSA APARECIDA ALVES DE LIMA (lotacao provisoria)|Representações de si e vergonha moral no fracasso escolar de universitários|Projeto Final Aprovado|Participante|01/10/2016|01/10/2020|10|10
